  *** Tramo Revision: 942  Build: 2017/09/25 09:39:13                                                           ***
"VATASA"
  DATE            Xorig                Xint                Xlin           RESIDUALS                Mean                  TD                  EE                  TO                  LS     Reg 1 (REFF = 6)
 1-2025      522006.165          522006.165          524731.254          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          102.251775          99.1531878          100.273614          97.4898601          99.4034775          100.974908          100.000000    
 2-2025      613944.700          613944.700          613901.836          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.007786          100.000000          100.003230          100.000000          100.001136          99.9948304          100.000000    
 3-2025      792417.888          792417.888          854145.165          0.00000000          100.000000          100.000000          89.5841313          100.000000          100.000000          99.3775081          101.489979          100.644799          101.636011          100.378634          100.000000          100.000000    
 4-2025      1321240.21          1321240.21          1205202.32          0.00000000          100.000000          100.000000          111.626913          100.000000          100.000000          100.232292          98.1247022          99.1714560          99.5381168          100.651544          100.500992          100.000000    
 5-2025      1048583.09          1048583.09          1029618.68          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          99.5571812          99.5720120          99.8141367          101.168215          99.5126985          102.235545          100.000000    
 6-2025      2346366.37          2346366.37          2245547.23          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          102.711377          101.057109          100.466823          101.161641          100.273399          98.7788439          100.000000    
 7-2025      2460954.15          2460954.15          2554999.09          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          99.9953285          98.5318954          99.3561226          98.3839307          100.000000          100.008617          100.000000    
 8-2025      3652742.57          3652742.57          3476644.37          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          101.116471          101.067572          100.461631          101.168215          100.652687          100.497528          100.000000    
 9-2025      1536472.84          1536472.84          1583956.45          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          98.4502617          98.5318954          99.9980621          99.9951269          99.9988640          100.005170          100.000000    
10-2025      860088.763          860088.763          883038.468          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.007786          100.004437          99.3593316          98.3967167          99.6227941          99.9913841          100.000000    
11-2025      654136.423          654136.423          646993.935          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          101.124344          101.052625          100.464876          101.156712          100.271121          97.0912253          100.000000    
"VATPSA"
  DATE            Xorig                Xint                Xlin           RESIDUALS                Mean                  TD                  EE                  TO                  LS     Reg 1 (REFF = 6)
 1-2000      3942834.00          3942834.00          3942834.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2000      4724152.00          4724152.00          4724152.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2000      5989172.00          5989172.00          6421722.92          0.00000000          100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2000      7986603.00          7986603.00          7448645.74          0.00000000          100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2000      9551654.00          9551654.00          9925108.66          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2000      12079901.0          12079901.0          11625367.4          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2000      12681958.0          12681958.0          12681958.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2000      11211946.0          11211946.0          11211946.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2000      12729476.0          12729476.0          12729476.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2000      8748318.00          8748318.00          8748318.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2000      4073128.00          4073128.00          4073128.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2000      3501978.00          3501978.00          3501978.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2001      4247068.00          4247068.00          4247068.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2001      5532331.00          5532331.00          5532331.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2001      6217127.00          6217127.00          6666141.32          0.00000000          100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2001      8648710.00          8648710.00          8066154.90          0.00000000          100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2001      10301489.0          10301489.0          10704261.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2001      12495388.0          12495388.0          12025220.8          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2001      13502961.0          13502961.0          13502961.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2001      11714363.0          11714363.0          11714363.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2001      12426866.0          12426866.0          12426866.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2001      8249238.00          8249238.00          8249238.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2001      3787576.00          3787576.00          3787576.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2001      3199237.00          3199237.00          3199237.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2002      3738115.00          3738115.00          3738115.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2002      4980469.00          4980469.00          4980469.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2002      6896391.00          6896391.00          6583123.84          0.00000000          100.000000          100.000000          104.758640          100.000000          100.000000          100.000000    
 4-2002      7430257.00          7430257.00          7783836.18          0.00000000          100.000000          100.000000          95.4575203          100.000000          100.000000          100.000000    
 5-2002      11156913.0          11156913.0          10875286.3          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          102.589603    
 6-2002      11215459.0          11215459.0          11505894.8          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          97.4757649    
 7-2002      12987334.0          12987334.0          12987334.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2002      11239247.0          11239247.0          11239247.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2002      12374272.0          12374272.0          12374272.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2002      8955982.00          8955982.00          8955982.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2002      3596726.00          3596726.00          3596726.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2002      3266002.00          3266002.00          3266002.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2003      3921451.00          3921451.00          3921451.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2003      4913065.00          4913065.00          4913065.00          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2003      6102033.00          6102033.00          6542734.98          0.00000000          100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2003      7885844.00          7885844.00          7354673.61          0.00000000          100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2003      9469590.00          9469590.00          9839836.09          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2003      11564527.0          11564527.0          11129385.5          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2003      12411547.0          12411547.0          12411547.0          0.00000000          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2003      10969535.0          10969535.0          10969535.0         0.165749428E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2003      11379140.0          11379140.0          11379140.0        -0.501505903E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2003      8465580.00          8465580.00          8465580.00         0.487569034E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2003      3443118.00          3443118.00          3443118.00        -0.410016352E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2003      3409206.00          3409206.00          3409206.00         0.106356196          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2004      4095066.00          4095066.00          4095066.00         0.323855974E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2004      5570986.00          5570986.00          5570986.00         0.734208134E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2004      6331808.00          6331808.00          6789104.83        -0.552671407E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2004      8298095.00          8298095.00          7739156.43        -0.269473401E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2004      10359808.0          10359808.0          10764860.2         0.221397705E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2004      11246233.0          11246233.0          10823068.0        -0.968955775E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2004      12470905.0          12470905.0          12470905.0         0.537390461E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2004      11044434.0          11044434.0          11044434.0         0.114871504E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2004      12160372.0          12160372.0          12160372.0         0.353340912E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2004      8603289.00          8603289.00          8603289.00        -0.101440737E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2004      3777314.00          3777314.00          3777314.00         0.469536157E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2004      3216534.00          3216534.00          3216534.00        -0.799724939E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2005      4484180.00          4484180.00          4484180.00         0.130155109          100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2005      5566916.00          5566916.00          5566916.00        -0.249590851E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2005      7791321.00          7791321.00          7266517.44         0.248418215E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 4-2005      7360390.00          7360390.00          7891973.24        -0.482020485E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 5-2005      11187453.0          11187453.0          10766499.8        -0.173300930E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 6-2005      10966162.0          10966162.0          11394921.7        -0.469409170E-02      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 7-2005      13273976.0          13273976.0          13273976.0         0.250536716E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2005      11667845.0          11667845.0          11667845.0         0.409497631E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2005      12753040.0          12753040.0          12753040.0         0.996761260E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2005      9193840.00          9193840.00          9193840.00         0.116856878E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2005      4194909.00          4194909.00          4194909.00         0.663764876E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2005      3871879.00          3871879.00          3871879.00         0.515975919E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2006      4805614.00          4805614.00          4805614.00        -0.269674944E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2006      6025076.00          6025076.00          6025076.00        -0.267260535E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2006      6904313.00          6904313.00          7402957.37        -0.517015885E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2006      8962359.00          8962359.00          8358677.30        -0.209062660E-02      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2006      10941190.0          10941190.0          11368973.3        -0.594419179E-02      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2006      12412649.0          12412649.0          11945595.0        -0.889134351E-02      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2006      14113221.0          14113221.0          14113221.0         0.249913228E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2006      12360995.0          12360995.0          12360995.0         0.169366216E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2006      13630004.0          13630004.0          13630004.0         0.137056634E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2006      9654295.00          9654295.00          9654295.00        -0.949615020E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2006      4306678.00          4306678.00          4306678.00         0.676252224E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2006      3742341.00          3742341.00          3742341.00        -0.413287507E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2007      4777420.00          4777420.00          4777420.00        -0.292775553E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2007      6026352.00          6026352.00          6026352.00        -0.456540057E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2007      7420726.00          7420726.00          7956666.83         0.482493614E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2007      9212312.00          9212312.00          8591794.10        -0.263258620E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2007      11346370.0          11346370.0          11789995.2        -0.718828838E-03      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2007      12779481.0          12779481.0          12298624.1        -0.111147265E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2007      15011230.0          15011230.0          15011230.0         0.433854564E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2007      13345344.0          13345344.0          13345344.0         0.238208581E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2007      14206571.0          14206571.0          14206571.0        -0.223162720E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2007      10157343.0          10157343.0          10157343.0        -0.302016952E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2007      4604672.00          4604672.00          4604672.00         0.199645188E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2007      4129618.00          4129618.00          4129618.00         0.151202870E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2008      5088511.00          5088511.00          5088511.00        -0.275058546E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2008      6305486.00          6305486.00          6305486.00        -0.268860336E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2008      8386905.00          8386905.00          7821984.42        -0.445140062E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 4-2008      8053913.00          8053913.00          8635583.96        -0.899487417E-02      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 5-2008      11591641.0          11591641.0          11155479.3        -0.596615843E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 6-2008      11667008.0          11667008.0          12123169.7         0.199099835E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 7-2008      15196725.0          15196725.0          15196725.0         0.550964853E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2008      13062487.0          13062487.0          13062487.0        -0.130560098E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2008      13388438.0          13388438.0          13388438.0        -0.556266465E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2008      9422035.00          9422035.00          9422035.00        -0.289260632E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2008      4209918.00          4209918.00          4209918.00        -0.115939823E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2008      4118642.00          4118642.00          4118642.00         0.889275870E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2009      4923294.00          4923294.00          4923294.00        -0.229694640E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2009      5894959.00          5894959.00          5894959.00        -0.502098012E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2009      6672759.00          6672759.00          7154680.04        -0.537833238E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2009      8676952.00          8676952.00          8092494.59         0.115092727E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2009      10245942.0          10245942.0          10646542.2        -0.754415386E-02      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2009      11561448.0          11561448.0          11126422.4        -0.232471679E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2009      14870666.0          14870666.0          14870666.0         0.831260658E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2009      13310779.0          13310779.0          13310779.0         0.484079941E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2009      13263441.0          13263441.0          13263441.0        -0.418355308E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2009      9376992.00          9376992.00          9376992.00        -0.135660956E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2009      4023928.00          4023928.00          4023928.00        -0.459659018E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2009      4007419.00          4007419.00          4007419.00         0.520336307E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2010      4721858.00          4721858.00          4721858.00        -0.240269361E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2010      5879370.00          5879370.00          5879370.00         0.106422696E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2010      7251701.00          7251701.00          7596783.34         0.449293384E-01      100.000000          100.000000          95.4575203          100.000000          100.000000          100.000000    
 4-2010      8394465.00          8394465.00          8013148.13        -0.452730643E-01      100.000000          100.000000          104.758640          100.000000          100.000000          100.000000    
 5-2010      11092484.0          11092484.0          11379735.3         0.593537129E-01      100.000000          100.000000          100.000000          100.000000          100.000000          97.4757649    
 6-2010      12055792.0          12055792.0          11751475.5        -0.716672915E-02      100.000000          100.000000          100.000000          100.000000          100.000000          102.589603    
 7-2010      15767304.0          15767304.0          15767304.0         0.468408005E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2010      14050174.0          14050174.0          14050174.0         0.211596270E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2010      14049661.0          14049661.0          14049661.0        -0.183220595E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2010      9855089.00          9855089.00          9855089.00        -0.139710626E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2010      4360645.00          4360645.00          4360645.00         0.566928960E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2010      4072983.00          4072983.00          4072983.00        -0.304873032E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2011      5058079.00          5058079.00          5058079.00         0.257207079E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2011      5789647.00          5789647.00          5789647.00        -0.689638843E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2011      7498732.00          7498732.00          8040306.60         0.753295171E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2011      9637333.00          9637333.00          8988186.77         0.490840029E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2011      11056107.0          11056107.0          11488383.4        -0.567758631E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2011      14064570.0          14064570.0          13535358.7         0.105650814          100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2011      17204213.0          17204213.0          17204213.0        -0.209671447E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2011      15394552.0          15394552.0          15394552.0         0.811453020E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2011      15252911.0          15252911.0          15252911.0        -0.190703714E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2011      10518678.0          10518678.0          10518678.0        -0.265990054E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2011      4424390.00          4424390.00          4424390.00        -0.529061511E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2011      4114815.00          4114815.00          4114815.00        -0.341467201E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2012      5304079.00          5304079.00          5304079.00         0.452892969E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2012      6222376.00          6222376.00          6222376.00        -0.162889681E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2012      7404284.00          7404284.00          7939037.36        -0.382932133E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2012      9581301.00          9581301.00          8935928.94         0.116624148E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2012      11699551.0          11699551.0          12156985.1         0.304785574E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2012      13230623.0          13230623.0          12732790.9        -0.492206713E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2012      17372260.0          17372260.0          17372260.0         0.431247136E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2012      15654540.0          15654540.0          15654540.0         0.226193423E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2012      15042567.0          15042567.0          15042567.0        -0.353841166E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2012      10820798.0          10820798.0          10820798.0         0.221126127E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2012      4511281.00          4511281.00          4511281.00        -0.262076353E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2012      4258335.00          4258335.00          4258335.00        -0.222499145E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2013      5390836.00          5390836.00          5390836.00         0.859110846E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2013      6335825.00          6335825.00          6335825.00        -0.266732581E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2013      8265338.00          8265338.00          7889886.70        -0.440033123E-01      100.000000          100.000000          104.758640          100.000000          100.000000          100.000000    
 4-2013      8548177.00          8548177.00          8954953.97         0.774400571E-02      100.000000          100.000000          95.4575203          100.000000          100.000000          100.000000    
 5-2013      12960810.0          12960810.0          12633648.7         0.521399851E-01      100.000000          100.000000          100.000000          100.000000          100.000000          102.589603    
 6-2013      13810248.0          13810248.0          14167878.6         0.532005085E-01      100.000000          100.000000          100.000000          100.000000          100.000000          97.4757649    
 7-2013      18426642.0          18426642.0          18426642.0        -0.588984817E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2013      16829891.0          16829891.0          16829891.0         0.176557914E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2013      16083415.0          16083415.0          16083415.0        -0.216328083E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2013      10684527.0          10684527.0          10684527.0        -0.694699934E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2013      4445006.00          4445006.00          4445006.00        -0.362993769E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2013      4549573.00          4549573.00          4549573.00         0.738084229E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2014      5518967.00          5518967.00          5518967.00        -0.188187094E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2014      6334233.00          6334233.00          6334233.00        -0.311121000E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2014      7792136.00          7792136.00          8354900.86         0.276456460E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2014      9873269.00          9873269.00          9208230.72        -0.125151388E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2014      12039616.0          12039616.0          12510346.1        -0.157736756E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2014      14695007.0          14695007.0          14142074.1         0.237785136E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2014      17996060.0          17996060.0          17996060.0        -0.255518233E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2014      17276081.0          17276081.0          17276081.0         0.527949979E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2014      16205953.0          16205953.0          16205953.0        -0.179991253E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2014      10699519.0          10699519.0          10699519.0        -0.429556291E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2014      4403474.00          4403474.00          4403474.00        -0.311277317E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2014      4539425.00          4539425.00          4539425.00         0.408855689E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2015      5451953.00          5451953.00          5451953.00        -0.184512055E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2015      6578844.00          6578844.00          6578844.00         0.321284272E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2015      7437440.00          7437440.00          7974587.95        -0.581372223E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 4-2015      9437753.00          9437753.00          8802049.97        -0.235878071E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 5-2015      12814651.0          12814651.0          13315683.7         0.950643402E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
 6-2015      14757799.0          14757799.0          14202503.4        -0.193297756E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 7-2015      18834428.0          18834428.0          18834428.0         0.202768919E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 8-2015      17722687.0          17722687.0          17722687.0         0.151510966E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 9-2015      16771856.0          16771856.0          16771856.0        -0.320981158E-02      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
10-2015      11113257.0          11113257.0          11113257.0        -0.164487302E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
11-2015      4557716.00          4557716.00          4557716.00        -0.178153240E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
12-2015      4213407.00          4213407.00          4213407.00        -0.889773351E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 1-2016      5373339.00          5373339.00          5373339.00         0.221859944E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 2-2016      6853375.00          6853375.00          6853375.00         0.797509478E-01      100.000000          100.000000          100.000000          100.000000          100.000000          100.000000    
 3-2016      8675202.00          8675202.00          8090862.47        -0.390433747E-01      100.000000          100.000000          107.222216          100.000000          100.000000          100.000000    
 4-2016      8653413.00          8653413.00          9278381.15         0.238121081E-01      100.000000          100.000000          93.2642544          100.000000          100.000000          100.000000    
 5-2016      13398392.0          13398392.0          12894247.2        -0.277964132E-01      100.000000          100.000000          100.000000          100.000000          100.000000          103.909843    
 6-2016      14331401.0          14331401.0          14891736.3         0.501397884E-01      100.000000          100.000000          100.000000          100.000000          100.000000          96.2372738    
